State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
New York,Bronx,New York,83,2000-07-19,27.875,0.005389,6.2770835,0.6270835
New York,Bronx,New York,83,2000-07-20,26.208333,0.020083,4.1916665,0.61875
New York,Bronx,New York,83,2000-07-21,35.6,0.032667,11.10625,0.7583329999999999
New York,Bronx,New York,83,2000-07-22,23.125,0.026875,4.85625,0.55625
New York,Bronx,New York,83,2000-07-23,24.791667,0.023208,4.3229165,0.5041665
New York,Bronx,New York,83,2000-07-24,28.708333,0.023667,6.5666665,0.660417
New York,Bronx,New York,83,2000-07-25,18.375,0.025958,5.5272725000000005,0.484091
New York,Bronx,New York,83,2000-07-26,16.318182,0.015125,2.3229165,0.49375
New York,Bronx,New York,83,2000-07-27,19.416667,0.006917,2.5729165,0.5708329999999999
New York,Bronx,New York,83,2000-07-28,20.125,0.012083,2.9875,0.5583335
New York,Bronx,New York,83,2000-07-29,27.291667,0.010708,2.86875,0.6895834999999999
New York,Bronx,New York,83,2000-07-30,19.666667,0.012208,2.24375,0.6208335
New York,Bronx,New York,83,2000-07-31,13.541667,0.017625,1.455844,0.47784099999999996
New York,Bronx,New York,83,2000-08-01,19.541667,0.004444,5.4875,0.5666665
New York,Bronx,New York,83,2000-08-02,32.904762,0.026,7.0270835,0.8479165
New York,Bronx,New York,83,2000-08-03,39.0,0.009042,11.4875,0.7833330000000001
New York,Bronx,New York,83,2000-08-04,27.958333,0.018542,4.35625,0.6625
New York,Bronx,New York,83,2000-08-05,22.291667,0.02225,3.5270835,0.5
New York,Bronx,New York,83,2000-08-06,29.916667,0.030417,6.6916665,0.7020835
New York,Bronx,New York,83,2000-08-07,28.708333,0.030333,6.7770835,0.6583335
New York,Bronx,New York,83,2000-08-08,31.291667,0.03275,6.6520835,0.6499999999999999
New York,Bronx,New York,83,2000-08-09,35.375,0.03425,8.1214285,0.6638584999999999
New York,Bronx,New York,83,2000-08-10,31.047619,0.027722,5.6916665,0.629167
New York,Bronx,New York,83,2000-08-11,37.333333,0.023833,4.4145835,0.93125
New York,Bronx,New York,83,2000-08-12,15.875,0.019542,2.7833335,0.5395835
New York,Bronx,New York,83,2000-08-13,12.791667,0.018333,2.1916665,0.4291665
New York,Bronx,New York,83,2000-08-14,19.181818,0.007917,2.874675,0.545833
New York,Bronx,New York,83,2000-08-15,22.625,0.0155,4.1916665,0.5958335
New York,Bronx,New York,83,2000-08-16,30.375,0.022583,7.6520835,0.654167
New York,Bronx,New York,83,2000-08-17,19.083333,0.017583,3.4875,0.44015150000000003
