State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Massachusetts,Suffolk,Boston,42,2001-06-05,19.25,0.017,4.604658499999999,0.168116
Massachusetts,Suffolk,Boston,42,2001-06-06,20.25,0.015417,5.119298000000001,0.117262
Massachusetts,Suffolk,Boston,42,2001-06-07,22.545455,0.017375,6.4170805,0.164221
Massachusetts,Suffolk,Boston,42,2001-06-08,33.666667,0.021,5.9020835,0.30235500000000004
Massachusetts,Suffolk,Boston,42,2001-06-09,24.136364,0.017958,5.9479165,0.1791665
Massachusetts,Suffolk,Boston,42,2001-06-10,22.583333,0.021708,5.662732999999999,0.144475
Massachusetts,Suffolk,Boston,42,2001-06-11,35.227273,0.026625,6.60625,0.4762685
Massachusetts,Suffolk,Boston,42,2001-06-12,24.916667,0.026958,5.48125,0.2174245
Massachusetts,Suffolk,Boston,42,2001-06-13,32.181818,0.03225,6.129193,0.3127455
Massachusetts,Suffolk,Boston,42,2001-06-14,26.333333,0.03975,6.9020835,0.502355
Massachusetts,Suffolk,Boston,42,2001-06-15,21.681818,0.034417,5.1125,0.4888255
Massachusetts,Suffolk,Boston,42,2001-06-16,12.0,0.017292,4.403106,0.3274455
Massachusetts,Suffolk,Boston,42,2001-06-17,12.818182,0.014458,5.1916665,0.35942050000000003
Massachusetts,Suffolk,Boston,42,2001-06-18,22.416667,0.022708,5.48125,0.2848485
Massachusetts,Suffolk,Boston,42,2001-06-19,24.05,0.054333,6.3295455,0.3785325
Massachusetts,Suffolk,Boston,42,2001-06-20,27.041667,0.048208,9.0270835,0.36802500000000005
Massachusetts,Suffolk,Boston,42,2001-06-21,21.227273,0.021667,8.2708335,0.22178
Massachusetts,Suffolk,Boston,42,2001-06-22,19.25,0.018458,5.1149070000000005,0.289674
Massachusetts,Suffolk,Boston,42,2001-06-23,14.272727,0.023625,4.5729165,0.2936595
Massachusetts,Suffolk,Boston,42,2001-06-24,11.333333,0.022625,4.4875,0.241288
Massachusetts,Suffolk,Boston,42,2001-06-25,20.772727,0.024875,8.346273499999999,0.3449275
Massachusetts,Suffolk,Boston,42,2001-06-26,25.208333,0.025333,9.325,0.4104165
Massachusetts,Suffolk,Boston,42,2001-06-27,28.375,0.040167,7.3690475,0.3016665
Massachusetts,Suffolk,Boston,42,2001-06-28,19.958333,0.033083,6.58,0.1783515
Massachusetts,Suffolk,Boston,42,2001-06-29,22.875,0.024458,7.73125,0.1874095
Massachusetts,Suffolk,Boston,42,2001-06-30,15.041667,0.053042,6.6125,0.256818
Massachusetts,Suffolk,Boston,42,2001-07-01,12.272727,0.042,5.3090065,0.2082425
Massachusetts,Suffolk,Boston,42,2001-07-02,14.458333,0.013417,4.9541664999999995,0.0850545
Massachusetts,Suffolk,Boston,42,2001-07-03,21.0,0.02825,6.1161495,0.2107955
Massachusetts,Suffolk,Boston,42,2001-07-04,11.458333,0.03975,5.223292,0.129801
